Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
13. I think it’s morally wrong that rich children inherit a lot of money while poor children inherit nothing.,10.05,10.08,10.08,10:05.6,0.663,0.002,0.005,0.001,0.009,0.002,0.317,0.007,0.33,-0.323,0.337,0.02,
13. I think it’s morally wrong that rich children inherit a lot of money while poor children inherit nothing.,10.05,10.08,10.08,10:05.6,0.522,0.001,0.002,0.001,0.01,0.002,0.461,0.004,0.474,-0.47,0.478,0.008,
13. I think it’s morally wrong that rich children inherit a lot of money while poor children inherit nothing.,10.05,10.08,10.08,10:05.6,0.537,0.001,0.002,0,0.01,0.002,0.448,0.003,0.46,-0.457,0.463,0.006,
13. I think it’s morally wrong that rich children inherit a lot of money while poor children inherit nothing.,10.05,10.08,10.08,10:05.6,0.672,0.001,0.002,0.001,0.011,0.002,0.311,0.004,0.324,-0.32,0.328,0.012,
13. I think it’s morally wrong that rich children inherit a lot of money while poor children inherit nothing.,10.05,10.08,10.08,10:05.6,0.756,0.002,0.003,0.001,0.013,0.002,0.223,0.005,0.239,-0.234,0.244,0.021,
13. I think it’s morally wrong that rich children inherit a lot of money while poor children inherit nothing.,10.05,10.08,10.08,10:05.6,0.75,0.002,0.003,0.001,0.015,0.002,0.227,0.005,0.245,-0.24,0.25,0.021,
13. I think it’s morally wrong that rich children inherit a lot of money while poor children inherit nothing.,10.05,10.08,10.08,10:05.6,0.738,0.002,0.003,0.001,0.015,0.002,0.238,0.005,0.257,-0.252,0.262,0.019,
13. I think it’s morally wrong that rich children inherit a lot of money while poor children inherit nothing.,10.05,10.08,10.08,10:05.6,0.783,0.005,0.003,0.001,0.011,0.002,0.195,0.008,0.209,-0.201,0.217,0.035,
13. I think it’s morally wrong that rich children inherit a lot of money while poor children inherit nothing.,10.05,10.08,10.08,10:05.6,0.86,0.012,0.002,0.001,0.006,0.001,0.117,0.015,0.125,-0.11,0.14,0.106,
13. I think it’s morally wrong that rich children inherit a lot of money while poor children inherit nothing.,10.05,10.08,10.08,10:05.6,0.894,0.018,0.002,0,0.003,0.001,0.082,0.02,0.086,-0.067,0.106,0.188,
13. I think it’s morally wrong that rich children inherit a lot of money while poor children inherit nothing.,10.05,10.08,10.08,10:05.6,0.859,0.016,0.002,0,0.004,0,0.119,0.018,0.123,-0.105,0.141,0.128,
13. I think it’s morally wrong that rich children inherit a lot of money while poor children inherit nothing.,10.05,10.08,10.08,10:05.6,0.817,0.016,0.003,0,0.004,0,0.161,0.019,0.165,-0.146,0.183,0.101,
14. It is more important to be a team player than to express oneself.,10.12,10.14,10.128,10:08.6,0.791,0.005,0.003,0,0.006,0.001,0.195,0.007,0.202,-0.195,0.209,0.034,
14. It is more important to be a team player than to express oneself.,10.12,10.14,10.128,10:08.6,0.855,0.005,0.004,0.001,0.006,0.001,0.129,0.009,0.136,-0.128,0.145,0.059,
14. It is more important to be a team player than to express oneself.,10.12,10.14,10.128,10:08.6,0.882,0.005,0.005,0.001,0.006,0.001,0.101,0.01,0.108,-0.098,0.118,0.085,
14. It is more important to be a team player than to express oneself.,10.12,10.14,10.128,10:08.6,0.879,0.006,0.005,0.001,0.006,0.001,0.102,0.011,0.11,-0.098,0.121,0.092,
14. It is more important to be a team player than to express oneself.,10.12,10.14,10.128,10:08.6,0.879,0.006,0.005,0.001,0.005,0.001,0.103,0.011,0.109,-0.098,0.121,0.092,Extraneza
14. It is more important to be a team player than to express oneself.,10.12,10.14,10.128,10:08.6,0.884,0.007,0.005,0.001,0.005,0.001,0.097,0.012,0.104,-0.092,0.116,0.103,
14. It is more important to be a team player than to express oneself.,10.12,10.14,10.128,10:08.6,0.871,0.008,0.006,0.001,0.007,0.001,0.105,0.014,0.114,-0.1,0.129,0.112,
14. It is more important to be a team player than to express oneself.,10.12,10.14,10.128,10:08.6,0.838,0.008,0.007,0.002,0.008,0.002,0.135,0.015,0.146,-0.131,0.162,0.094,
14. It is more important to be a team player than to express oneself.,10.12,10.14,10.128,10:08.6,0.817,0.006,0.007,0.002,0.008,0.001,0.159,0.013,0.17,-0.157,0.183,0.07,
14. It is more important to be a team player than to express oneself.,10.12,10.14,10.128,10:08.6,0.814,0.005,0.006,0.001,0.008,0.001,0.164,0.011,0.175,-0.164,0.186,0.058,
14. It is more important to be a team player than to express oneself.,10.12,10.14,10.128,10:08.6,0.794,0.007,0.006,0.002,0.009,0.001,0.182,0.012,0.194,-0.182,0.206,0.06,
14. It is more important to be a team player than to express oneself.,10.12,10.14,10.128,10:08.6,0.74,0.008,0.007,0.003,0.011,0.002,0.23,0.015,0.245,-0.23,0.26,0.059,
14. It is more important to be a team player than to express oneself.,10.12,10.14,10.128,10:08.6,0.691,0.008,0.008,0.004,0.013,0.003,0.275,0.016,0.294,-0.278,0.309,0.05,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.573,0.002,0.019,0.02,0.045,0.018,0.323,0.021,0.407,-0.386,0.427,0.048,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.581,0.002,0.014,0.014,0.041,0.017,0.331,0.016,0.403,-0.386,0.419,0.039,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.559,0.002,0.007,0.006,0.033,0.011,0.381,0.009,0.432,-0.423,0.441,0.021,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.585,0.003,0.002,0.002,0.02,0.005,0.382,0.006,0.409,-0.404,0.415,0.013,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.719,0.006,0.001,0.001,0.008,0.002,0.263,0.007,0.274,-0.266,0.281,0.027,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.862,0.012,0.001,0,0.003,0.001,0.122,0.013,0.125,-0.113,0.138,0.091,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.916,0.014,0.001,0,0.001,0,0.067,0.015,0.069,-0.053,0.084,0.183,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.914,0.013,0.001,0.001,0.001,0,0.07,0.014,0.072,-0.059,0.086,0.161,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.914,0.012,0.002,0.001,0.001,0,0.07,0.013,0.072,-0.059,0.086,0.155,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.927,0.013,0.002,0.001,0.001,0,0.057,0.015,0.058,-0.043,0.073,0.204,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.936,0.013,0.002,0,0.001,0,0.048,0.015,0.049,-0.034,0.064,0.237,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.93,0.012,0.002,0,0.001,0,0.055,0.014,0.056,-0.042,0.07,0.195,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.909,0.009,0.002,0,0.002,0,0.078,0.011,0.081,-0.07,0.091,0.118,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.873,0.005,0.002,0,0.004,0.001,0.114,0.007,0.12,-0.112,0.127,0.057,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",10.2,10.22,10.208,10:13.6,0.843,0.003,0.003,0.001,0.006,0.001,0.144,0.005,0.152,-0.147,0.157,0.032,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.846,0.002,0.007,0.002,0.008,0.001,0.135,0.009,0.145,-0.136,0.154,0.059,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.796,0.002,0.006,0.001,0.008,0.001,0.185,0.008,0.196,-0.187,0.204,0.04,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.701,0.002,0.004,0.001,0.008,0.001,0.283,0.006,0.293,-0.287,0.299,0.019,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.619,0.002,0.002,0.001,0.011,0.002,0.364,0.004,0.377,-0.373,0.381,0.01,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.643,0.002,0.002,0.001,0.014,0.003,0.336,0.004,0.353,-0.349,0.357,0.012,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.714,0.002,0.003,0.001,0.014,0.003,0.263,0.005,0.281,-0.276,0.286,0.018,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.732,0.001,0.004,0.001,0.013,0.003,0.245,0.005,0.263,-0.258,0.268,0.02,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.706,0.001,0.004,0.001,0.014,0.003,0.27,0.005,0.289,-0.284,0.294,0.018,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.679,0.001,0.004,0.001,0.015,0.003,0.297,0.005,0.316,-0.312,0.321,0.015,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.663,0.001,0.003,0.001,0.014,0.003,0.314,0.004,0.333,-0.329,0.337,0.012,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.672,0.001,0.003,0.001,0.013,0.002,0.308,0.004,0.324,-0.321,0.328,0.011,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.709,0.001,0.003,0.001,0.012,0.002,0.272,0.004,0.287,-0.284,0.291,0.013,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.739,0.001,0.003,0.001,0.011,0.003,0.243,0.004,0.257,-0.253,0.261,0.015,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.734,0.001,0.003,0.001,0.011,0.003,0.249,0.004,0.263,-0.259,0.266,0.014,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.256,10:16.6,0.711,0.001,0.002,0.001,0.011,0.002,0.272,0.003,0.286,-0.283,0.289,0.011,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.272,10:17.6,0.693,0.001,0.002,0.001,0.01,0.002,0.29,0.003,0.304,-0.301,0.307,0.009,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.272,10:17.6,0.679,0.001,0.002,0.001,0.01,0.002,0.306,0.003,0.319,-0.316,0.321,0.009,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.272,10:17.6,0.668,0.001,0.002,0.001,0.011,0.001,0.316,0.003,0.329,-0.326,0.332,0.009,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.272,10:17.6,0.67,0.001,0.002,0.001,0.01,0.001,0.315,0.003,0.327,-0.324,0.33,0.009,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.272,10:17.6,0.676,0.001,0.002,0.001,0.01,0.001,0.309,0.003,0.321,-0.318,0.324,0.009,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.272,10:17.6,0.684,0.001,0.002,0.001,0.01,0.001,0.301,0.003,0.313,-0.31,0.316,0.009,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.272,10:17.6,0.698,0.001,0.002,0.001,0.01,0.002,0.288,0.003,0.3,-0.297,0.302,0.009,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.272,10:17.6,0.705,0.001,0.002,0.001,0.009,0.002,0.281,0.003,0.292,-0.289,0.295,0.009,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.272,10:17.6,0.695,0.001,0.002,0.001,0.011,0.001,0.29,0.003,0.303,-0.3,0.305,0.009,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.272,10:17.6,0.673,0.001,0.002,0.001,0.012,0.002,0.31,0.003,0.324,-0.321,0.327,0.009,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.272,10:17.6,0.651,0.001,0.002,0.001,0.012,0.001,0.332,0.003,0.346,-0.343,0.349,0.008,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.272,10:17.6,0.645,0.001,0.002,0.001,0.01,0.001,0.34,0.002,0.352,-0.35,0.355,0.007,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.272,10:17.6,0.656,0.001,0.002,0.001,0.01,0.001,0.33,0.002,0.342,-0.34,0.344,0.006,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.272,10:17.6,0.665,0.001,0.002,0.001,0.011,0.001,0.32,0.002,0.332,-0.33,0.335,0.007,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.675,0.001,0.002,0.001,0.011,0.001,0.311,0.002,0.323,-0.321,0.325,0.007,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.69,0.001,0.002,0.001,0.011,0.001,0.294,0.003,0.307,-0.305,0.31,0.009,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.693,0.001,0.002,0.001,0.012,0.002,0.29,0.003,0.305,-0.302,0.307,0.009,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.667,0.001,0.002,0.001,0.012,0.001,0.316,0.002,0.33,-0.328,0.333,0.007,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.633,0.001,0.001,0.001,0.011,0.001,0.352,0.002,0.365,-0.363,0.367,0.005,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.623,0.001,0.001,0.001,0.011,0.001,0.362,0.002,0.375,-0.373,0.377,0.005,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.637,0.001,0.002,0.001,0.012,0.001,0.347,0.002,0.361,-0.359,0.363,0.006,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.652,0.001,0.002,0.001,0.013,0.002,0.33,0.002,0.345,-0.343,0.348,0.006,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.672,0.001,0.002,0.001,0.013,0.002,0.31,0.002,0.325,-0.323,0.328,0.007,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.71,0.001,0.002,0.001,0.011,0.002,0.273,0.003,0.287,-0.284,0.29,0.01,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.754,0.002,0.002,0.001,0.009,0.002,0.23,0.004,0.242,-0.237,0.246,0.018,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.784,0.004,0.002,0.001,0.008,0.002,0.2,0.006,0.21,-0.204,0.216,0.028,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.792,0.005,0.002,0.001,0.007,0.001,0.192,0.007,0.202,-0.195,0.208,0.033,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.783,0.004,0.002,0.001,0.009,0.001,0.199,0.006,0.211,-0.205,0.217,0.028,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.288,10:18.6,0.779,0.003,0.002,0.001,0.012,0.002,0.2,0.005,0.215,-0.21,0.221,0.024,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.789,0.003,0.003,0.001,0.014,0.003,0.188,0.006,0.205,-0.199,0.211,0.029,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.788,0.003,0.003,0.001,0.014,0.003,0.187,0.007,0.205,-0.199,0.212,0.031,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.754,0.003,0.003,0.001,0.016,0.004,0.22,0.005,0.24,-0.235,0.246,0.022,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.708,0.001,0.003,0.001,0.019,0.004,0.265,0.004,0.289,-0.285,0.292,0.013,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.684,0.001,0.002,0.001,0.021,0.004,0.287,0.003,0.313,-0.31,0.316,0.01,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.695,0.001,0.002,0.001,0.022,0.004,0.276,0.003,0.302,-0.299,0.305,0.01,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.715,0.001,0.002,0.001,0.018,0.003,0.26,0.003,0.282,-0.279,0.285,0.01,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.702,0,0.002,0.001,0.014,0.002,0.279,0.002,0.296,-0.293,0.298,0.008,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.654,0,0.002,0.001,0.013,0.002,0.328,0.002,0.344,-0.342,0.346,0.006,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.632,0,0.002,0.001,0.017,0.002,0.346,0.003,0.365,-0.363,0.368,0.007,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.663,0.001,0.003,0.001,0.02,0.002,0.311,0.003,0.334,-0.331,0.337,0.01,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.686,0.001,0.003,0.001,0.021,0.002,0.286,0.004,0.31,-0.307,0.314,0.011,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.675,0.001,0.003,0.001,0.018,0.002,0.3,0.003,0.321,-0.318,0.325,0.011,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.666,0.001,0.003,0.001,0.014,0.002,0.314,0.003,0.331,-0.328,0.334,0.01,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.304,10:19.6,0.665,0.001,0.002,0.001,0.011,0.001,0.318,0.003,0.332,-0.329,0.335,0.009,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.32,10:20.6,0.658,0.001,0.002,0.001,0.011,0.001,0.325,0.003,0.339,-0.336,0.342,0.01,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.32,10:20.6,0.66,0.001,0.002,0.001,0.014,0.002,0.321,0.004,0.337,-0.333,0.34,0.01,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.32,10:20.6,0.683,0.001,0.002,0.001,0.015,0.002,0.296,0.003,0.313,-0.31,0.317,0.011,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.32,10:20.6,0.705,0.001,0.002,0.001,0.014,0.002,0.276,0.003,0.292,-0.289,0.295,0.01,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.32,10:20.6,0.704,0.001,0.002,0.001,0.013,0.002,0.278,0.003,0.293,-0.291,0.296,0.009,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.32,10:20.6,0.696,0.001,0.002,0.001,0.013,0.002,0.286,0.003,0.301,-0.299,0.304,0.008,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.32,10:20.6,0.693,0,0.002,0,0.013,0.002,0.289,0.002,0.305,-0.302,0.307,0.008,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.32,10:20.6,0.679,0,0.002,0,0.013,0.002,0.303,0.002,0.318,-0.316,0.321,0.007,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.32,10:20.6,0.659,0,0.002,0.001,0.013,0.002,0.322,0.002,0.338,-0.336,0.341,0.007,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.32,10:20.6,0.66,0,0.002,0.001,0.013,0.002,0.322,0.002,0.337,-0.335,0.34,0.006,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.32,10:20.6,0.681,0,0.002,0,0.012,0.001,0.303,0.002,0.317,-0.315,0.319,0.007,
16. Chastity is an important and valuable virtue.,10.25,10.32,10.32,10:20.6,0.7,0.001,0.002,0.001,0.011,0.001,0.285,0.003,0.298,-0.295,0.3,0.009,
