Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540415,0.339,0.598,0.014,0.008,0.003,0.008,0.029,0.613,0.048,0.564,0.661,0.927,Optimismo
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540449,0.347,0.598,0.013,0.007,0.003,0.008,0.025,0.611,0.042,0.568,0.653,0.935,Alegria
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540483,0.343,0.607,0.013,0.006,0.003,0.008,0.021,0.62,0.037,0.582,0.657,0.943,Regocijo
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540516,0.328,0.629,0.012,0.005,0.002,0.006,0.019,0.641,0.032,0.609,0.672,0.953,Agrado
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540550,0.379,0.581,0.01,0.004,0.002,0.005,0.019,0.591,0.03,0.561,0.621,0.951,Agrado
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540584,0.533,0.418,0.012,0.005,0.002,0.007,0.023,0.43,0.037,0.393,0.467,0.92,Agrado
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540617,0.692,0.249,0.013,0.005,0.002,0.011,0.028,0.262,0.046,0.216,0.308,0.851,Agrado
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540651,0.77,0.168,0.013,0.005,0.002,0.013,0.029,0.181,0.049,0.132,0.23,0.787,Disfrute
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540684,0.783,0.151,0.014,0.005,0.003,0.014,0.03,0.165,0.052,0.114,0.217,0.762,Agrado
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540718,0.772,0.157,0.016,0.005,0.003,0.015,0.032,0.172,0.056,0.117,0.228,0.756,Agrado
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540752,0.764,0.164,0.016,0.006,0.003,0.015,0.032,0.18,0.056,0.124,0.236,0.762,Agrado
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540785,0.778,0.151,0.016,0.006,0.003,0.015,0.031,0.167,0.055,0.112,0.222,0.752,
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540819,0.805,0.123,0.015,0.005,0.004,0.017,0.031,0.138,0.057,0.081,0.195,0.708,
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540853,0.812,0.098,0.014,0.005,0.005,0.022,0.044,0.112,0.076,0.036,0.188,0.595,
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540886,0.781,0.079,0.013,0.006,0.006,0.029,0.085,0.093,0.126,-0.034,0.219,0.423,Regocijo
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540920,0.725,0.092,0.012,0.007,0.007,0.031,0.126,0.104,0.171,-0.068,0.275,0.377,Extasis
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540953,0.63,0.207,0.01,0.006,0.007,0.024,0.117,0.217,0.153,0.063,0.37,0.586,Extasis
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.56,00:09:35.540987,0.441,0.463,0.007,0.004,0.005,0.012,0.068,0.47,0.089,0.381,0.559,0.841,Optimismo
" Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",8.56,10.01,9.576,00:09:36.540021,0.209,0.743,0.004,0.003,0.002,0.004,0.034,0.747,0.043,0.704,0.791,0.945,Extasis
