Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480379,0.922,0.015,0.006,0.002,0.013,0.021,0.02,0.021,0.057,-0.036,0.078,0.267,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480413,0.911,0.015,0.006,0.003,0.018,0.026,0.022,0.021,0.068,-0.047,0.089,0.238,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480447,0.903,0.016,0.007,0.003,0.02,0.029,0.022,0.023,0.074,-0.051,0.097,0.237,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480480,0.91,0.019,0.007,0.002,0.017,0.025,0.02,0.025,0.065,-0.04,0.09,0.279,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480514,0.919,0.02,0.007,0.002,0.013,0.02,0.018,0.027,0.054,-0.026,0.081,0.338,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480547,0.92,0.02,0.008,0.002,0.012,0.02,0.017,0.028,0.052,-0.024,0.08,0.351,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480581,0.917,0.019,0.007,0.003,0.013,0.023,0.017,0.026,0.056,-0.03,0.083,0.319,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480615,0.913,0.018,0.008,0.003,0.013,0.028,0.017,0.025,0.061,-0.036,0.087,0.293,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480648,0.909,0.018,0.009,0.004,0.013,0.03,0.018,0.027,0.064,-0.037,0.091,0.294,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480682,0.906,0.018,0.01,0.004,0.013,0.03,0.02,0.027,0.067,-0.04,0.094,0.288,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480716,0.903,0.016,0.01,0.004,0.013,0.031,0.023,0.026,0.071,-0.045,0.097,0.266,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480749,0.903,0.014,0.01,0.004,0.013,0.032,0.024,0.024,0.073,-0.049,0.097,0.244,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480783,0.902,0.013,0.009,0.004,0.013,0.033,0.025,0.022,0.075,-0.053,0.098,0.23,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480816,0.899,0.013,0.01,0.004,0.014,0.035,0.025,0.023,0.078,-0.055,0.101,0.225,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480850,0.903,0.013,0.009,0.004,0.014,0.034,0.023,0.022,0.075,-0.052,0.097,0.229,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480884,0.915,0.013,0.008,0.004,0.013,0.029,0.019,0.021,0.064,-0.044,0.085,0.244,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480917,0.917,0.014,0.008,0.004,0.013,0.027,0.017,0.022,0.061,-0.039,0.083,0.265,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480951,0.906,0.016,0.01,0.004,0.015,0.031,0.018,0.026,0.068,-0.042,0.094,0.274,
"15. If I were a soldier and disagreed with my commanding officer’s orders, I would obey anyway because that is my duty.",8.07,8.09,8.08,00:08:05.480984,0.901,0.016,0.012,0.005,0.015,0.032,0.018,0.029,0.071,-0.042,0.099,0.29,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480002,0.938,0.01,0.004,0.002,0.01,0.026,0.011,0.014,0.048,-0.034,0.062,0.224,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480035,0.922,0.01,0.006,0.002,0.013,0.033,0.013,0.017,0.061,-0.045,0.078,0.213,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480069,0.91,0.011,0.008,0.003,0.016,0.038,0.015,0.018,0.072,-0.054,0.09,0.203,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480103,0.906,0.011,0.008,0.003,0.016,0.039,0.018,0.018,0.076,-0.058,0.094,0.195,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480136,0.91,0.01,0.007,0.003,0.015,0.038,0.017,0.017,0.073,-0.056,0.09,0.189,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480170,0.917,0.009,0.007,0.002,0.013,0.037,0.014,0.015,0.067,-0.052,0.083,0.186,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480203,0.917,0.009,0.006,0.002,0.012,0.041,0.012,0.015,0.068,-0.053,0.083,0.178,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480237,0.914,0.009,0.005,0.002,0.012,0.046,0.012,0.014,0.072,-0.058,0.086,0.164,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480271,0.914,0.008,0.005,0.002,0.012,0.047,0.012,0.013,0.073,-0.06,0.086,0.152,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480304,0.911,0.007,0.006,0.002,0.012,0.047,0.015,0.013,0.076,-0.064,0.089,0.142,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480338,0.901,0.008,0.006,0.002,0.014,0.047,0.022,0.014,0.086,-0.072,0.099,0.139,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480372,0.891,0.009,0.006,0.002,0.015,0.047,0.03,0.015,0.094,-0.079,0.109,0.137,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480405,0.887,0.008,0.006,0.002,0.016,0.048,0.032,0.015,0.098,-0.084,0.113,0.129,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480439,0.885,0.009,0.007,0.002,0.017,0.05,0.031,0.015,0.1,-0.084,0.115,0.132,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480472,0.883,0.012,0.008,0.003,0.017,0.049,0.027,0.02,0.096,-0.076,0.117,0.175,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480506,0.888,0.017,0.012,0.003,0.016,0.042,0.022,0.029,0.083,-0.054,0.112,0.259,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480540,0.895,0.02,0.015,0.002,0.013,0.035,0.019,0.036,0.07,-0.034,0.105,0.338,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480573,0.894,0.018,0.018,0.002,0.012,0.032,0.023,0.036,0.07,-0.034,0.106,0.338,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480607,0.89,0.015,0.016,0.002,0.013,0.03,0.033,0.031,0.079,-0.048,0.11,0.281,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480641,0.882,0.014,0.014,0.002,0.017,0.029,0.042,0.028,0.09,-0.062,0.118,0.236,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480674,0.848,0.014,0.023,0.003,0.025,0.04,0.047,0.037,0.115,-0.078,0.152,0.243,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480708,0.794,0.014,0.048,0.005,0.031,0.059,0.048,0.062,0.144,-0.083,0.206,0.299,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480741,0.773,0.013,0.067,0.007,0.03,0.066,0.044,0.079,0.147,-0.068,0.227,0.35,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480775,0.799,0.011,0.059,0.006,0.026,0.06,0.038,0.07,0.131,-0.061,0.201,0.348,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480809,0.843,0.009,0.039,0.004,0.022,0.049,0.034,0.047,0.109,-0.062,0.157,0.302,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480842,0.882,0.008,0.024,0.003,0.016,0.035,0.032,0.032,0.086,-0.054,0.118,0.272,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480876,0.905,0.01,0.016,0.002,0.012,0.025,0.03,0.025,0.069,-0.044,0.095,0.269,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480909,0.914,0.012,0.012,0.002,0.012,0.022,0.025,0.025,0.061,-0.037,0.086,0.288,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480943,0.918,0.013,0.012,0.003,0.012,0.022,0.02,0.025,0.057,-0.032,0.082,0.302,
"16. Chastity is an important and valuable virtue. ",8.12,8.14,8.128,00:08:08.480977,0.924,0.01,0.01,0.002,0.012,0.023,0.019,0.02,0.056,-0.036,0.076,0.265,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480011,0.899,0.022,0.006,0.002,0.015,0.04,0.016,0.028,0.073,-0.045,0.101,0.277,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480045,0.906,0.023,0.006,0.002,0.013,0.034,0.016,0.029,0.065,-0.036,0.094,0.309,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480078,0.921,0.022,0.005,0.002,0.011,0.026,0.013,0.027,0.052,-0.025,0.079,0.341,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480112,0.932,0.019,0.004,0.002,0.009,0.021,0.012,0.023,0.044,-0.021,0.068,0.344,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480146,0.934,0.02,0.004,0.002,0.009,0.02,0.012,0.024,0.043,-0.019,0.066,0.359,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480179,0.925,0.024,0.005,0.002,0.009,0.022,0.013,0.028,0.046,-0.018,0.075,0.382,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480213,0.917,0.027,0.005,0.002,0.01,0.025,0.014,0.032,0.052,-0.02,0.083,0.382,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480247,0.916,0.028,0.005,0.003,0.01,0.024,0.015,0.033,0.051,-0.019,0.084,0.388,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480280,0.922,0.03,0.005,0.002,0.008,0.018,0.014,0.034,0.043,-0.009,0.078,0.443,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480314,0.926,0.034,0.005,0.002,0.006,0.013,0.013,0.039,0.035,0.004,0.074,0.53,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480347,0.924,0.038,0.005,0.002,0.007,0.013,0.012,0.043,0.033,0.01,0.076,0.569,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480381,0.919,0.041,0.006,0.002,0.007,0.014,0.011,0.047,0.034,0.014,0.081,0.584,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480415,0.916,0.047,0.007,0.002,0.007,0.012,0.009,0.054,0.03,0.024,0.084,0.643,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480448,0.918,0.052,0.006,0.001,0.005,0.01,0.007,0.058,0.023,0.035,0.082,0.713,Agrado
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480482,0.922,0.054,0.005,0.001,0.004,0.009,0.006,0.059,0.019,0.04,0.078,0.754,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480516,0.916,0.063,0.004,0.001,0.004,0.008,0.005,0.067,0.018,0.049,0.084,0.79,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480549,0.908,0.072,0.003,0.001,0.003,0.008,0.005,0.075,0.018,0.057,0.092,0.81,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480583,0.911,0.066,0.003,0.001,0.004,0.009,0.006,0.069,0.019,0.05,0.089,0.783,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480616,0.92,0.054,0.003,0.001,0.004,0.011,0.006,0.057,0.023,0.034,0.08,0.713,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480650,0.923,0.047,0.003,0.001,0.005,0.013,0.008,0.05,0.027,0.022,0.077,0.644,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480684,0.918,0.049,0.003,0.001,0.006,0.014,0.009,0.052,0.03,0.021,0.082,0.63,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480717,0.912,0.055,0.003,0.001,0.006,0.013,0.009,0.058,0.03,0.028,0.088,0.66,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480751,0.913,0.057,0.004,0.001,0.006,0.012,0.008,0.06,0.027,0.033,0.087,0.688,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480784,0.918,0.054,0.003,0.001,0.006,0.011,0.007,0.058,0.025,0.033,0.082,0.698,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480818,0.918,0.056,0.003,0.001,0.005,0.009,0.007,0.059,0.023,0.037,0.082,0.723,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480852,0.909,0.066,0.003,0.001,0.005,0.008,0.008,0.069,0.022,0.047,0.091,0.758,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480885,0.902,0.072,0.003,0.002,0.006,0.007,0.009,0.075,0.023,0.052,0.098,0.763,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480919,0.905,0.069,0.003,0.001,0.006,0.007,0.009,0.071,0.024,0.048,0.095,0.752,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480953,0.912,0.065,0.002,0.001,0.005,0.007,0.008,0.067,0.021,0.046,0.088,0.761,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.208,00:08:13.480986,0.911,0.069,0.002,0.001,0.004,0.008,0.006,0.071,0.018,0.053,0.089,0.798,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.224,00:08:14.480020,0.905,0.077,0.002,0.001,0.004,0.008,0.004,0.079,0.016,0.062,0.095,0.827,
"When you decide whether something is right or wrong, to what extent are the following considerations relevant to your thinking? Please rate each statement using this scale:",8.20,8.27,8.224,00:08:14.480053,0.907,0.075,0.002,0.001,0.004,0.008,0.004,0.077,0.017,0.06,0.093,0.822,
