Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600466,0.89,0.057,0.03,0.005,0.003,0.003,0.012,0.087,0.023,0.064,0.11,0.79,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600499,0.875,0.069,0.033,0.006,0.002,0.003,0.012,0.101,0.024,0.077,0.125,0.811,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600532,0.868,0.071,0.036,0.007,0.002,0.004,0.012,0.107,0.025,0.082,0.132,0.811,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600566,0.867,0.068,0.037,0.007,0.003,0.004,0.013,0.106,0.027,0.078,0.133,0.795,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600599,0.868,0.06,0.04,0.008,0.003,0.006,0.014,0.1,0.031,0.069,0.132,0.763,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600632,0.869,0.053,0.043,0.009,0.004,0.007,0.015,0.096,0.035,0.061,0.131,0.734,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600666,0.868,0.052,0.044,0.009,0.004,0.006,0.016,0.097,0.035,0.062,0.132,0.734,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600699,0.867,0.06,0.041,0.008,0.004,0.005,0.015,0.101,0.032,0.069,0.133,0.758,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600732,0.869,0.069,0.034,0.007,0.003,0.004,0.015,0.103,0.028,0.075,0.131,0.786,Agrado
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600766,0.876,0.071,0.029,0.006,0.002,0.003,0.014,0.1,0.024,0.075,0.124,0.803,Agrado
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600799,0.875,0.075,0.028,0.005,0.002,0.002,0.013,0.103,0.022,0.081,0.125,0.825,Agrado
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600832,0.859,0.092,0.029,0.005,0.002,0.002,0.011,0.121,0.02,0.101,0.141,0.858,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600866,0.846,0.104,0.031,0.005,0.002,0.002,0.01,0.135,0.019,0.116,0.154,0.874,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600899,0.855,0.093,0.031,0.006,0.002,0.002,0.011,0.124,0.021,0.103,0.145,0.857,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600932,0.878,0.069,0.03,0.006,0.002,0.003,0.012,0.099,0.023,0.076,0.122,0.81,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600966,0.887,0.057,0.03,0.007,0.002,0.004,0.014,0.087,0.026,0.061,0.113,0.77,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.432,00:10:27.600999,0.884,0.059,0.03,0.007,0.002,0.004,0.014,0.09,0.027,0.063,0.116,0.77,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.448,00:10:28.600032,0.884,0.061,0.029,0.007,0.002,0.004,0.013,0.091,0.025,0.066,0.116,0.782,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.448,00:10:28.600066,0.885,0.061,0.03,0.006,0.002,0.003,0.013,0.091,0.024,0.067,0.115,0.79,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,10.448,00:10:28.600099,0.881,0.064,0.031,0.007,0.002,0.003,0.013,0.095,0.025,0.07,0.119,0.794,
